start_time,execution_time,part_numbers,n_suppliers,LTL_zones,horizon,obj_value,obj_bound,obj_gap,trans_costs,order_cost,load_car_rent,load_car_invest,trans_costs_FTL,trans_costs_CES,trans_costs_LTL,share_suppl_FTL,share_suppl_CES,share_suppl_LTL
2023-07-28_22:18:23.481394,13.836113214492798,3927,250,34,10,48964.837050751696,48964.837050751696,0.0,30017.43704710735,15199.999950723639,497.2562527615213,8745.812928572494,0.0,23551.630000000576,6465.807047106772,0.0,46.400000000000006,53.6
2023-07-28_22:18:50.677461,11.380041122436523,3927,250,34,10,48265.41557493341,48263.658223354236,3.6410161566833777e-05,30105.622314132554,14150.0,499.812389240342,13379.35203503125,1.6872537362674748e-11,23554.090000000575,6551.53231413196,0.0,45.2,54.800000000000004
2023-07-28_22:19:19.976656,13.597671270370483,3927,250,34,10,49425.22229972096,49425.222299720874,0.0,29862.20165295874,15450.0,556.5085586919461,9833.899118660427,0.0,23553.680000000575,6308.521652958165,0.0,46.0,54.0
2023-07-28_22:19:47.499930,11.636269092559814,3927,250,34,10,49392.691606559994,49390.281563623954,4.879351291964152e-05,30692.12617205326,14450.0,483.52567642117157,11048.924876383204,0.0,23559.420000000573,7132.706172052688,0.0,39.2,60.8
2023-07-28_22:20:17.366964,14.166616439819336,3927,250,34,10,49647.63147625534,49647.63147625534,0.0,30987.044873547922,14350.0,486.46750443570005,6447.801247771233,0.0,23554.090000000575,7432.954873547347,0.0,40.400000000000006,59.599999999999994
2023-07-28_22:21:18.781143,39.28951859474182,3927,250,34,15,63048.18278838949,63048.18278838949,0.0,42170.97679160537,15500.00000001097,763.3201050856908,18357.048525495244,-4.891453508684938e-12,35346.92000000092,6824.056791604448,0.0,38.4,61.6
2023-07-28_22:22:41.387571,59.156333684921265,3927,250,34,15,62468.08526567723,62468.0852656771,2.096546364408274e-15,40810.79033767388,15400.0,652.4808752799905,14301.783159399442,-2.4218930142408045e-11,35337.90000000092,5472.890337672988,0.0,52.800000000000004,47.199999999999996
2023-07-28_22:23:48.853945,44.17714190483093,3927,250,34,15,62560.47521480853,62560.47521480853,0.0,40405.62782171366,16000.0,806.9403830515411,11559.540777726406,0.0,35339.9500000009,5065.677821712761,0.0,52.0,48.0
2023-07-28_22:24:54.940689,42.79224753379822,3927,250,34,15,63712.47107057018,63712.47107057018,0.0,41572.055124314895,16050.0,907.5649161550815,18183.544181956884,3.1779742589610355e-12,35339.95000000092,6232.105124313968,0.0,42.0,57.99999999999999
2023-07-28_22:25:50.031297,31.875983238220215,3927,250,34,15,62736.60043628754,62735.87189067299,1.1612768455428297e-05,41951.065257964794,15350.000004378577,721.8073888322108,16920.08195424115,0.0,35342.82000000093,6608.245257963864,0.0,45.6,54.400000000000006
2023-07-28_22:29:03.040702,163.29134917259216,3927,250,34,20,75558.94803369643,75554.07513481402,6.449135422374992e-05,53371.05105034549,16100.000008202249,1050.6541911078193,17766.172029822505,0.0,47130.32000000126,6240.731050344237,0.0,44.0,56.00000000000001
2023-07-28_22:30:38.733846,64.8092098236084,3927,250,34,20,76713.909864463,76707.65170690454,8.157787250733953e-05,53797.867734304484,16299.999987638581,813.1717854858339,17791.240726356973,0.0,47134.41999980445,6663.447734500035,0.0,38.4,60.4
2023-07-28_22:31:59.154043,49.55798006057739,3927,250,34,20,76701.4545608305,76701.22934880714,2.936215807772501e-06,53329.578150398185,15600.000002380268,1023.9132369958354,26818.036468558454,0.0,47131.96000000126,6197.618150396924,0.0,36.4,63.6
2023-07-28_22:33:23.968258,53.96959209442139,3927,250,34,20,76046.43378646641,76042.09944837024,5.69959415630814e-05,54933.07350235907,15949.999999652715,1004.5389294527155,32298.03576271431,0.0,47132.36999929893,7800.703503060137,0.0,36.4,63.6
2023-07-28_22:35:35.966021,101.38735795021057,3927,250,34,20,76045.27764076501,76037.72838336111,9.92731914209959e-05,53531.069935886866,16200.0,1057.153749810461,24224.62919118072,-1.9708787062227847e-12,47129.50000000124,6401.569935885629,0.0,43.6,56.39999999999999
2023-07-28_22:36:02.441823,10.621032476425171,3927,275,10,10,53501.53149367569,53500.99652737094,9.99908394801708e-06,34183.06110631088,15850.00002257761,535.2710650314232,8835.422238959658,-9.9868968931997e-13,25910.360000000648,8272.701106310235,0.0,40.0,60.0
2023-07-28_22:36:31.867736,15.488033294677734,3927,275,10,10,54737.34602351497,54737.34602351497,0.0,34747.759221004846,16799.999999974072,599.5854677673517,8536.108768579887,0.0,25912.820000000644,8834.939221004204,0.0,36.0,64.0
2023-07-28_22:37:04.075921,18.19430923461914,3927,275,10,10,53916.56412329896,53911.18672063113,9.973563329317501e-05,34310.29269626721,15750.0,573.3590940303947,15697.862439912216,0.0,25911.590000000648,8398.702696266566,0.0,36.72727272727273,63.272727272727266
2023-07-28_22:37:31.028965,13.094128370285034,3927,275,10,10,53545.10890952416,53542.59925337625,4.6869941980238306e-05,33021.770868310625,15450.000002207475,481.9180011503472,11277.461536898609,0.0,25906.26000000065,7115.510868309976,0.0,44.0,56.00000000000001
2023-07-28_22:37:56.105764,11.202003002166748,3927,275,10,10,54091.69754666488,54091.3491675389,6.440528616764795e-06,35298.87733789097,14750.0,561.5750313029395,15507.389549407491,0.0,25910.360000000648,9388.517337890316,0.0,38.90909090909091,61.09090909090909
2023-07-28_22:38:47.418266,32.04386234283447,3927,275,10,15,69037.5511752711,69037.55117526982,1.8548869684632963e-14,47099.8360300519,16950.00000102009,814.9225003082541,17159.021593528112,-1.999034573843598e-11,38879.89000000102,8219.9460300509,0.0,36.72727272727273,62.909090909090914
2023-07-28_22:39:28.612734,20.916681051254272,3927,275,10,15,66790.72625882975,66790.48483983037,3.6145586804497996e-06,46521.30651215055,16000.0,801.9101091594123,22373.32447400608,4.0063244374336656e-12,38881.12000000101,7640.186512149543,0.0,37.81818181818182,62.18181818181818
2023-07-28_22:40:22.114754,33.086910009384155,3927,275,10,15,72143.4460346337,72143.4460346328,1.2505900310412386e-14,47175.30368539104,17000.0,723.4727949529256,14788.899827049885,0.0,38879.89000000101,8295.413685390025,0.0,36.36363636363637,63.63636363636363
2023-07-28_22:41:34.076672,51.688169956207275,3927,275,10,15,68688.7973105876,68684.06073775062,6.895699185938081e-05,46784.17228349467,17400.0,828.3412780558565,12470.170693555856,1.8378494552299624e-11,38878.25000000102,7905.9222834936345,0.0,41.81818181818181,58.18181818181818
2023-07-28_22:42:26.059918,31.481292486190796,3927,275,10,15,69428.66309191949,69428.66309191949,0.0,46244.36944666267,15700.0,914.5552686791792,20295.58074962079,0.0,38878.660000001015,7365.709446661656,0.0,33.45454545454545,66.54545454545455
2023-07-28_22:43:47.098311,55.32841897010803,3927,275,10,20,85045.66669114545,85045.22389590516,5.206558517546e-06,61658.07956275875,18600.0,1082.3052454092735,16696.932357551836,2.045759972701364e-13,51844.09000000139,9813.98956275736,0.0,36.72727272727273,63.272727272727266
2023-07-28_22:45:09.117003,55.21172881126404,3927,275,10,20,85397.58826333456,85397.58826333456,0.0,58585.17943367559,16749.99999904126,965.7484736345064,18993.970854517636,-3.3621598171745654e-12,51840.81000000138,6744.369433674218,0.0,40.72727272727273,59.27272727272728
2023-07-28_22:46:13.495202,37.65796971321106,3927,275,10,20,85992.39410519447,85992.39410519402,5.245921767540632e-15,60500.3980736386,18050.000042431875,1114.3556336172837,22234.648323342913,0.0,51848.1900000014,8652.208073637205,0.0,31.272727272727273,68.36363636363636
2023-07-28_22:47:32.306625,51.99395227432251,3927,275,10,20,81874.93751157631,81873.07041281447,2.2804277091202316e-05,60000.464336973586,16950.0,995.2560788134236,23374.828159821787,9.494933034551194e-13,51843.27000000138,8157.194336972206,0.0,40.72727272727273,59.27272727272728
2023-07-28_22:48:53.773742,54.689303159713745,3927,275,10,20,85591.06560496929,85591.06560496893,4.250418874187374e-15,60189.95349446336,17800.0,1073.5566458143167,22455.298264248104,-7.646370653225592e-12,51850.240000001395,8339.713494461972,0.0,33.81818181818182,66.18181818181819
2023-07-28_22:49:34.365844,23.017641067504883,3927,275,20,10,53686.358970968344,53686.358970968344,0.0,33137.28267520656,16000.000002370401,510.08237740041477,11224.133039762019,-1.805529544830846e-11,25907.08000000065,7230.202675205926,0.0,46.18181818181818,53.81818181818182
2023-07-28_22:50:00.260424,10.633066654205322,3927,275,20,10,55329.84981805303,55328.94653057058,1.6325500347792333e-05,33798.7872808944,16250.000001179256,577.1657791049712,15283.47878756881,0.0,25909.95000000065,7888.837280893754,0.0,37.09090909090909,62.909090909090914
2023-07-28_22:50:27.569515,11.989588737487793,3927,275,20,10,55041.494211049525,55037.22468715737,7.756918581789482e-05,33854.30666382303,16000.0,544.7466032069561,12870.656955615374,0.0,25912.000000000648,7942.306663822382,0.0,35.27272727272727,64.72727272727272
2023-07-28_22:50:58.741929,15.83389663696289,3927,275,20,10,55600.60338556206,55596.805029461655,6.831501582937629e-05,33863.38358148842,16200.000001275788,567.7883239192377,12925.68964379084,0.0,25912.410000000647,7950.973581487776,0.0,36.0,64.0
2023-07-28_22:51:26.656994,12.679260492324829,3927,275,20,10,52895.97156165684,52892.56368667882,6.442598325378055e-05,33670.68186410526,15549.999999569238,568.4338908035397,11662.619913368571,0.0,25906.26000000065,7764.421864104609,0.0,40.72727272727273,59.27272727272728
2023-07-28_22:52:24.550934,36.59064698219299,3927,275,20,15,71631.23111226369,71631.23111226337,4.469309406707384e-15,46493.433920744945,16950.0,688.8512302400273,12658.299935009722,2.730173833767988e-12,38879.890000000996,7613.543920743944,0.0,35.27272727272727,64.72727272727272
2023-07-28_22:53:08.063949,21.046547651290894,3927,275,20,15,68944.16162516997,68942.52235354055,2.3776801266125076e-05,47121.13071307356,16800.0,833.2209618125452,23445.292069835043,-3.0683832046888855e-13,38877.430000001026,8243.700713072534,0.0,40.72727272727273,59.27272727272728
2023-07-28_22:54:14.708523,44.309234380722046,3927,275,20,15,70373.88814779714,70373.54397675657,4.890607150370919e-06,47978.49853262509,16749.999999825905,825.0415654085261,24123.47577688698,-1.713065168031678e-11,38878.66000000103,9099.838532624079,0.0,36.72727272727273,63.272727272727266
2023-07-28_22:55:01.222051,24.183921575546265,3927,275,20,15,68305.4229538038,68299.17375023942,9.148912771695049e-05,46568.691299210026,16599.999995344035,782.952357465587,16501.85185636898,0.0,38878.25000000103,7690.4412992089965,0.0,41.45454545454545,58.54545454545455
2023-07-28_22:55:50.852508,27.179988622665405,3927,275,20,15,69310.7834068565,69310.7834068565,0.0,46436.16629239016,16950.0,714.7280425573124,16850.18433358926,-7.292005704803731e-12,38878.66000000102,7557.506292389147,0.0,39.63636363636363,60.36363636363637
2023-07-28_22:57:01.446443,42.15011405944824,3927,275,20,20,84252.94172993443,84250.72495273995,2.6310976791602325e-05,59516.39379410836,17799.99998181104,1075.9635993023326,27950.80632037428,0.0,51845.73000000139,7670.66379410696,0.0,37.81818181818182,62.18181818181818
2023-07-28_23:01:05.652734,214.29873919487,3927,275,20,20,88328.6842710341,88328.6842710341,0.0,59318.2366178521,18799.99999495005,1059.7801013061637,23372.551694203157,-8.853027646598346e-12,51845.32000000138,7472.916617850727,0.0,39.63636363636363,60.36363636363637
2023-07-28_23:03:04.141962,88.55564427375793,3927,275,20,20,84234.5502684892,84232.5531444875,2.3709083687611446e-05,59247.2558318864,18000.000002980374,1116.7261336071588,24012.936005308176,5.3376782057097096e-11,51844.91000016342,7402.345831722927,0.0,35.63636363636364,60.36363636363637
2023-07-28_23:04:34.790596,60.87085747718811,3927,275,20,20,85658.20192380133,85658.18342564718,2.1595309891987012e-07,59225.24101821239,17749.999991680135,1104.2987750668563,25879.617183379996,0.0,51847.37000000138,7377.871018211014,0.0,36.72727272727273,63.272727272727266
2023-07-28_23:06:30.843525,86.19262337684631,3927,275,20,20,82999.65931858162,82999.39363874805,3.2009749889064644e-06,58999.63463249081,17799.99995155138,885.4524987818484,27834.90970961815,0.0,51844.500000001375,7155.134632489437,0.0,41.45454545454545,58.54545454545455
2023-07-28_23:06:59.820466,9.301245927810669,3927,275,34,10,55681.4070991371,55679.50700485078,3.412439421542255e-05,33572.72364736368,16400.000001327477,550.6313735552105,11906.37804208773,0.0,25917.330000000646,7655.393647363034,0.0,34.18181818181818,65.81818181818181
2023-07-28_23:07:29.775895,12.636175155639648,3927,275,34,10,53861.83097698248,53861.29893339769,9.877933503915887e-06,33293.3909118113,15750.0,479.46353170056346,10716.633497304256,0.0,25909.95000000065,7383.440911810653,0.0,39.27272727272727,60.72727272727273
2023-07-28_23:07:58.381020,11.137775659561157,3927,275,34,10,54119.25128899768,54117.545630322034,3.1516671702203103e-05,33193.54966488124,15950.0,505.8115031641984,8562.067769205283,1.2195431611361327e-11,25911.590000000648,7281.959664880582,0.0,40.72727272727273,59.27272727272728
2023-07-28_23:08:31.699967,16.048729181289673,3927,275,34,10,54343.33279016078,54343.065491715795,4.91869804919763e-06,33609.496634357725,15800.0,758.3001682678986,11271.935092566875,0.0,25908.72000000065,7700.776634357073,0.0,42.18181818181818,57.81818181818181
2023-07-28_23:09:03.484126,14.56374216079712,3927,275,34,10,54566.728165629786,54566.72816562978,0.0,32889.849955343416,15900.0,599.4214646883684,13680.255098909121,0.0,25916.510000000646,6973.339955342767,0.0,39.27272727272727,60.72727272727273
2023-07-28_23:09:59.051442,31.20374608039856,3927,275,34,15,70621.7160286865,70616.6542842429,7.16740505361829e-05,47375.10416741702,16650.0,736.3171215117756,19591.717310600354,1.4384513172424843e-11,38881.12000000102,8493.984167415982,0.0,32.72727272727273,67.27272727272727
2023-07-28_23:10:59.993748,35.51020169258118,3927,275,34,15,69910.65572901939,69910.65059720236,7.340536255012305e-08,46786.97018039678,16999.999999682463,839.9416541176748,24853.11077137412,0.0,38880.71000000104,7906.260180395738,0.0,36.0,64.0
2023-07-28_23:11:54.547944,29.10450506210327,3927,275,34,15,69950.82014616039,69950.17137138486,9.27472721799848e-06,47173.49976029749,17350.0,950.9209147712504,15051.489486188715,0.0,38877.020000001015,8296.479760296475,0.0,36.36363636363637,63.63636363636363
2023-07-28_23:13:03.338918,43.2838933467865,3927,275,34,15,68265.95756653314,68264.67371879601,1.8806558684462794e-05,45680.02697742069,16499.99999894882,776.5067044627272,23404.18265740584,0.0,38876.61000000102,6803.416977419671,0.0,47.63636363636364,52.36363636363637
2023-07-28_23:14:01.680051,32.90446758270264,3927,275,34,15,69033.95044571643,69033.95043510292,1.5374336920978097e-10,45004.05103973381,16850.0,834.8596863479003,24431.28151343407,0.0,38874.150000001035,6129.901039732769,0.0,50.90909090909091,49.09090909090909
2023-07-28_23:15:48.717695,74.61424469947815,3927,275,34,20,87553.27197771196,87547.97357254138,6.0516358222854125e-05,59263.24635104981,19150.00000665057,1085.2322986224935,22017.345127212975,3.287289330791208e-11,51844.91000007951,7418.336350970273,0.0,34.18181818181818,63.63636363636363
2023-07-28_23:17:11.738212,49.4711172580719,3927,275,34,20,84218.7622401046,84218.41080590044,4.172873060731534e-06,58593.86838137181,17000.0,1150.8807631312268,24014.434620281063,0.0,51842.85999977414,6751.008381597666,0.0,38.54545454545455,61.45454545454545
2023-07-28_23:19:05.877862,80.31187272071838,3927,275,34,20,85365.54583816628,85365.20372320434,4.007646862441493e-06,60603.32776687346,17700.0,1185.150640389041,17560.78485521079,0.0,51849.4200000014,8753.907766872055,0.0,35.63636363636364,64.36363636363637
2023-07-28_23:20:44.248517,64.54676413536072,3927,275,34,20,83843.68380803948,83843.68380803932,1.9091607172046358e-15,59208.31850917554,17350.0,1029.6763634015017,28647.740455583426,-1.670296539119154e-11,51842.860000001376,7365.458509174178,0.0,39.27272727272727,60.72727272727273
2023-07-28_23:22:30.740802,72.75379824638367,3927,275,34,20,85593.03090471461,85593.03090471461,0.0,60660.86421443172,17700.0,1004.1451469646073,23588.849038475422,-2.425554965175355e-11,51851.88000000141,8808.984214430335,0.0,33.81818181818182,66.18181818181819
2023-07-28_23:23:08.515674,20.514095544815063,3927,300,10,10,60471.64300257882,60468.024340203396,5.984064919934969e-05,35768.161385109444,17250.0000035207,589.2323422720004,14584.572552554802,9.89001321083767e-12,28262.940000239712,7505.221384869723,0.0,41.0,59.0
2023-07-28_23:23:51.753677,28.160428285598755,3927,300,10,10,56875.30258856334,56875.30257956406,1.5822830503635162e-10,33896.98603025516,17000.00000047418,555.8227318951878,11528.054098723105,-7.788534271142696e-13,28256.790000000725,5640.196030254436,0.0,52.666666666666664,47.0
2023-07-28_23:24:18.356408,11.59003210067749,3927,300,10,10,59807.315337930006,59807.12867377,3.1210924441536884e-06,36781.561216934024,17150.0,569.8794495403894,9142.533505653559,0.0,28264.990000000722,8516.571216933302,0.0,37.666666666666664,62.33333333333333
2023-07-28_23:24:45.537435,12.164238452911377,3927,300,10,10,62167.285321631,62166.6501657535,1.0216882950893359e-05,37334.1608436006,17900.000001001605,478.81277344887644,13932.427720038666,2.372302455438854e-12,28271.14000000072,9063.02084359988,0.0,37.0,63.0
2023-07-28_23:25:19.808975,19.207562923431396,3927,300,10,10,59755.41127318205,59755.41095054178,5.399348154634517e-09,38429.35452788102,17550.0,613.633914859686,12030.712311110912,0.0,28269.09000000072,10160.264527880303,0.0,38.333333333333336,61.66666666666667
2023-07-28_23:27:08.126987,87.46477556228638,3927,300,10,15,78971.32515635726,78967.30958139952,5.08485193807794e-05,51290.78682264605,19750.0,707.4746746905327,16120.780953336698,0.0,42412.860000001114,8877.926822644933,0.0,39.33333333333333,60.66666666666667
2023-07-28_23:28:13.365042,42.982593059539795,3927,300,10,15,74540.78629837238,74534.15851436506,8.891486575935063e-05,52280.91347206404,17250.0,942.8338668361135,17795.789421429137,0.0,42408.760000001115,9872.15347206293,0.0,41.333333333333336,58.666666666666664
2023-07-28_23:29:16.903162,41.40921425819397,3927,300,10,15,79389.44420436489,79389.42488413096,2.4336023664561596e-07,51941.711149421324,19000.000018244536,1111.3559788112698,17445.375244655505,2.081377497155961e-12,42416.55000000113,9525.161149420193,0.0,32.33333333333333,67.66666666666666
2023-07-28_23:30:06.592865,27.68377709388733,3927,300,10,15,78741.87402154226,78741.87402154157,8.685848847668132e-15,50484.40828492827,17399.999999631877,849.5840438624989,17367.46721524269,0.0,42416.96000000113,8067.448284927147,0.0,33.33333333333333,66.33333333333333
2023-07-28_23:31:48.005669,79.40663552284241,3927,300,10,15,75544.50611407327,75544.5061140729,5.008303255914131e-15,50113.55796303343,18600.0,691.7070647719165,16798.367033447277,0.0,42414.0900000011,7699.467963032329,0.0,43.0,56.99999999999999
2023-07-28_23:33:19.081184,62.88228225708008,3927,300,10,20,92155.68626301659,92155.68626301619,4.263455974323119e-15,65512.90462011035,19550.000022857144,1200.4960806104193,29302.580448424593,5.302615955439031e-11,56563.599999864855,8949.304620245439,0.0,34.66666666666667,64.0
2023-07-28_23:35:46.425944,118.15983819961548,3927,300,10,20,90199.16915715655,90198.31231690056,9.499425149886855e-06,63781.2570530525,19450.000000370328,1675.3565221058147,23196.909798362096,-6.516633547342676e-12,56557.45000000151,7223.807053050993,0.0,42.333333333333336,57.666666666666664
2023-07-28_23:37:28.170042,72.56154179573059,3927,300,10,20,93305.65364207761,93305.30100922697,3.7793299427930866e-06,64435.20614431287,19900.0,1072.145995414045,22621.199469128595,4.447651014291475e-12,56557.450000001496,7877.756144311369,0.0,40.666666666666664,59.333333333333336
2023-07-28_23:42:57.987484,300.46411538124084,3927,300,10,20,no solution found
2023-07-28_23:43:54.171198,31.327720165252686,3927,300,10,20,93000.12364566758,92992.42710081849,8.27584367351974e-05,67919.97105699076,18750.000001926343,1119.4698050421105,22439.433143866772,0.0,56563.190000001516,11356.78105698924,0.0,29.666666666666668,70.33333333333334
2023-07-28_23:44:28.685866,15.457842588424683,3927,300,20,10,58221.889089208715,58221.590252438386,5.132721988311534e-06,35910.40025589167,16750.000000908713,629.9545604470254,12078.661773369837,1.3161127896606381e-11,28267.04000000072,7643.360255890936,0.0,42.66666666666667,56.99999999999999
2023-07-28_23:44:59.922623,14.60689902305603,3927,300,20,10,61263.28350984108,61262.42606725467,1.3996027265964524e-05,36439.30571982205,17500.000000000004,506.69423173023677,12610.663891498942,-6.937060447386981e-12,28273.19000000072,8166.115719821335,0.0,35.0,65.0
2023-07-28_23:45:32.889750,16.489046812057495,3927,300,20,10,60449.03014991634,60448.9399161327,1.4927250844890295e-06,36255.63184325339,17650.0,725.3520507251862,8112.065071424626,0.0,28266.63000000072,7989.001843252663,0.0,39.33333333333333,60.66666666666667
2023-07-28_23:46:05.265531,15.848946809768677,3927,300,20,10,61146.591017385705,61146.591017385705,0.0,37165.28209015678,17900.000000690743,626.62526815824,11068.444755303575,0.0,28271.550000000716,8893.732090156065,0.0,35.66666666666667,63.66666666666667
2023-07-28_23:46:47.199813,25.379425048828125,3927,300,20,10,58598.51985655083,58597.984353089,9.138515156085836e-06,35711.54117769657,17550.000001735378,645.665655308852,14689.932583416803,-2.0115749930950542e-12,28264.990000000722,7446.55117769585,0.0,45.33333333333333,54.666666666666664
2023-07-28_23:47:37.608968,27.101848602294922,3927,300,20,15,74107.60009743356,74104.95639835761,3.567379152041213e-05,50052.595919034444,17250.0,928.5400600401794,22791.231948923174,-1.114375207625464e-11,42406.71000000112,7645.885919033339,0.0,45.0,55.00000000000001
2023-07-28_23:48:29.356119,27.355879545211792,3927,300,20,15,73989.85998975117,73984.34851279063,7.448962548795101e-05,50277.11120945547,16849.999999875716,928.0159349715514,18664.234180127856,0.0,42409.170000001104,7867.941209454363,0.0,43.666666666666664,56.333333333333336
2023-07-28_23:49:16.141515,22.25111436843872,3927,300,20,15,76912.74524803845,76912.74524803845,0.0,51522.924738623624,18000.0,875.0631634960653,17026.764154565357,0.0,42417.37000000112,9105.5547386225,0.0,32.666666666666664,67.33333333333333
2023-07-28_23:50:30.993661,50.48675060272217,3927,300,20,15,75526.46323815634,75526.19361645888,3.56989703871095e-06,50862.77070379362,17699.999999899286,912.2598715345413,25211.135138879927,0.0,42411.629999936864,8451.140703856752,0.0,40.33333333333333,59.66666666666667
2023-07-28_23:51:27.778897,32.334672927856445,3927,300,20,15,74325.41394666246,74325.37449261699,5.308284660342383e-07,49680.90740465309,17400.0,784.9714774527523,18665.07577802671,-1.3680749869340953e-11,42409.17000000109,7271.7374046520135,0.0,43.666666666666664,56.333333333333336
2023-07-28_23:53:14.966693,75.99647259712219,3927,300,20,20,94091.98263153221,94090.67769447247,1.3868738050231785e-05,66479.12218266394,19999.9999561352,1101.525918153267,16415.28692893943,-3.4910049382660706e-11,56564.83000000154,9914.29218266244,0.0,32.666666666666664,67.33333333333333
2023-07-28_23:54:59.789289,72.4298746585846,3927,300,20,20,91864.87467813569,91863.72018361621,1.2567311755678095e-05,63857.142833044585,19300.000004775487,1362.9902675903468,25280.37646248786,0.0,56552.53000000148,7304.612833043099,0.0,46.33333333333333,53.666666666666664
2023-07-28_23:56:15.557904,43.26297307014465,3927,300,20,20,92154.89171771053,92154.89171771053,0.0,65140.71944946053,18899.999991062617,1072.0134285408258,24881.67066694107,0.0,56556.22000000149,8584.499449459036,0.0,41.0,59.0
2023-07-28_23:57:49.380105,61.56442332267761,3927,300,20,20,93023.34735580138,93023.34735580065,7.821646738161227e-15,65901.46069324292,19100.00001871719,1260.8440446454752,23361.14941541098,-7.29808165651878e-12,56563.190000001545,9338.270693241384,0.0,31.333333333333336,68.33333333333333
2023-07-28_23:59:23.482235,61.82621693611145,3927,300,20,20,95725.52233709309,95723.92742936066,1.6661259123942537e-05,64441.200626393285,21299.99999846578,1167.4528073987528,27027.355821183064,0.0,56561.13999975782,7880.060626635468,0.0,36.333333333333336,63.66666666666667
2023-07-29_00:00:00.421213,15.493330717086792,3927,300,34,10,59793.55615924316,59788.178049573704,8.994463642763252e-05,36753.58457040954,17350.000001268803,658.1997900702664,17796.610665054613,0.0,28263.760000000722,8489.824570408822,0.0,42.0,57.99999999999999
2023-07-29_00:00:40.329734,21.051270484924316,3927,300,34,10,58503.283574401335,58503.283574401335,0.0,35562.25647729817,17100.0,666.6384690068732,12563.867800101909,-2.4318109075147998e-12,28264.170000000722,7298.086477297452,0.0,41.66666666666667,58.333333333333336
2023-07-29_00:01:20.759674,21.418550968170166,3927,300,34,10,59340.79876136924,59340.79876136882,7.111558159499592e-15,35296.69805205551,17699.99999994061,676.5504428117312,9296.56903040931,0.0,28261.300000000723,7035.398052054781,0.0,48.333333333333336,51.66666666666667
2023-07-29_00:01:56.376551,16.70890736579895,3927,300,34,10,62051.7728056269,62051.7728056269,0.0,37392.77824692814,18600.00000143728,597.7122003260855,14384.287828071825,3.2149994711930014e-12,28271.14000000072,9121.638246927416,0.0,32.33333333333333,67.66666666666666
2023-07-29_00:02:30.609641,15.508822917938232,3927,300,34,10,59521.15265773904,59520.78821329466,6.122939965119062e-06,36644.29502304265,17149.999997198152,684.3076503826305,21611.837341634317,1.3782015544489829e-11,28265.81000000072,8378.485023041918,0.0,40.666666666666664,59.333333333333336
2023-07-29_00:03:34.567622,37.4067542552948,3927,300,34,15,76196.53754227395,76193.99757149827,3.333446449931013e-05,51284.86628015529,18900.000001311095,858.0865500833838,24310.773585345083,0.0,42414.50000000111,8870.366280154178,0.0,34.66666666666667,65.33333333333333
2023-07-29_00:04:35.130584,32.710017919540405,3927,300,34,15,74132.88535342261,74132.88535342261,0.0,49997.378171437056,18250.00000787245,895.2149760490073,21043.84438419614,2.112235575144422e-12,42405.89000000112,7591.488171435933,0.0,47.0,53.0
2023-07-29_00:05:55.520782,52.76709318161011,3927,300,34,15,76796.14196244975,76796.14196244936,5.116164707310665e-15,50926.099809362,18650.0,934.0988124460226,29534.16748715733,0.0,42412.45000000108,8513.649809360915,0.0,39.666666666666664,60.333333333333336
2023-07-29_00:07:29.801631,66.53844380378723,3927,300,34,15,76208.39383780323,76208.39383780275,6.301316408244468e-15,50195.7179322907,19200.0,762.9738652528079,20239.811798016668,3.417202121392957e-11,42410.4000000011,7785.317932289569,0.0,42.0,57.99999999999999
2023-07-29_00:08:59.329529,61.52923583984375,3927,300,34,15,78094.79049812314,78093.5241247082,1.6215850082465974e-05,50287.83811403163,19399.99999439339,933.9797394149568,26296.852571480413,0.0,42416.96000000113,7870.878114030502,0.0,38.666666666666664,61.0
2023-07-29_00:10:17.545524,42.60239100456238,3927,300,34,20,93328.92360342256,93328.92360342256,0.0,66176.09386241007,19150.00000149162,1147.337258440052,22426.55674270899,0.0,56568.93000000154,9607.163862408524,0.0,29.333333333333332,70.66666666666667
2023-07-29_00:12:00.878595,66.71643733978271,3927,300,34,20,92312.18933040621,92311.94852161843,2.608634780861527e-06,65226.56053312262,18300.0,1154.6155078622887,29486.158314926513,0.0,56558.27000000152,8668.290533121102,0.0,33.33333333333333,66.66666666666666
2023-07-29_00:14:25.733774,108.18628001213074,3927,300,34,20,93966.46626335506,93962.18386369072,4.557370128551895e-05,66046.4831622536,20300.0,1060.7211426973865,32760.69031564147,0.0,56557.04000000151,9489.443162252091,0.0,38.0,62.0
2023-07-29_00:15:51.791346,49.41486644744873,3927,300,34,20,92624.87377091458,92622.88254465837,2.1497748662402178e-05,66395.53151105167,19700.00000361691,1108.7622210015356,17287.279078135325,0.0,56560.320000001506,9835.211511050158,0.0,32.666666666666664,67.33333333333333
2023-07-29_00:17:19.730394,51.24453353881836,3927,300,34,20,92506.35807733602,92506.35807733602,0.0,64778.020218042046,20700.000001871387,1373.1443506797566,25017.771132957765,0.0,56560.73000000152,8217.29021804053,0.0,35.66666666666667,64.33333333333333
2023-07-29_00:18:14.956585,36.65725111961365,3927,325,10,10,64613.74781859381,64607.80869727734,9.191730114688925e-05,40616.73547278362,19000.0,813.5018707638823,16159.93642029614,6.73209806615956e-12,30622.900000000795,9993.835472782821,0.0,44.0,56.00000000000001
